"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9E0","2019-07-23 18:00:00","415.000","0.000","0.000","25.600","0.890","962.200","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","22.300",""
"C0D550","2019-07-23 18:00:00","1956.000","0.000","0.000","17.000","0.950","809.100","-99.000","8.500","-99.000","-99.000","-99.000","21.600","","14.000",""
"C0C630","2019-07-23 18:00:00","209.000","105.000","1.600","25.500","0.910","983.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.300",""
"C0I410","2019-07-23 18:00:00","180.000","334.000","0.700","26.000","0.930","986.100","-99.000","14.000","-99.000","-99.000","-99.000","32.800","","23.300",""
"C0M410","2019-07-23 18:00:00","245.000","0.000","0.000","24.800","1.000","975.700","-99.000","12.500","-99.000","-99.000","-99.000","31.900","","22.000",""
"C0F9Z0","2019-07-23 18:00:00","3193.000","197.000","1.100","11.300","0.980","696.200","-99.000","0.000","-99.000","-99.000","-99.000","16.100","","8.400",""
"C0G810","2019-07-23 18:00:00","26.000","199.000","1.500","30.300","0.760","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.200",""
"C0U650","2019-07-23 18:00:00","442.000","61.000","2.200","24.700","0.950","958.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","22.900",""
"C0D660","2019-07-23 18:00:00","65.000","273.000","1.600","28.800","0.760","998.800","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.500",""
"C0E540","2019-07-23 18:00:00","32.000","243.000","1.100","29.400","0.790","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.300",""
"C0W170","2019-07-23 18:00:00","42.000","175.000","5.600","27.700","0.850","999.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.000",""
"C0Z150","2019-07-23 18:00:00","27.000","166.000","1.700","29.100","0.790","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.700",""
"C0S840","2019-07-23 18:00:00","22.000","269.000","0.800","28.300","0.880","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0H9A0","2019-07-23 18:00:00","1595.000","0.000","0.000","18.600","0.990","843.100","-99.000","25.000","-99.000","-99.000","-99.000","25.300","","15.300",""
"C0Z300","2019-07-23 18:00:00","182.000","15.000","1.600","28.300","0.790","987.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","22.600",""
"C0G730","2019-07-23 18:00:00","27.000","185.000","1.100","28.900","0.860","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.100",""
"C0V730","2019-07-23 18:00:00","33.000","42.000","0.500","30.500","0.750","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.600",""
"C0SA00","2019-07-23 18:00:00","466.000","105.000","2.700","24.800","0.990","954.300","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","21.600",""
"C0S900","2019-07-23 18:00:00","27.000","123.000","0.700","29.300","0.740","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.200",""
"C0C480","2019-07-23 18:00:00","105.000","0.000","0.200","27.000","0.880","994.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.400",""
"C0V720","2019-07-23 18:00:00","15.000","252.000","0.700","30.200","0.800","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.100",""
"C0UA60","2019-07-23 18:00:00","566.000","164.000","1.700","23.700","0.930","944.700","-99.000","0.500","9.700","180.000","","29.900","","21.300",""
"C0A980","2019-07-23 18:00:00","11.000","179.000","1.400","26.700","0.930","1006.000","-99.000","1.000","-99.000","-99.000","-99.000","32.600","","24.600",""
"C0C670","2019-07-23 18:00:00","250.000","60.000","0.900","25.500","0.900","979.200","-99.000","0.500","-99.000","-99.000","-99.000","31.900","","23.100",""
"C0K550","2019-07-23 18:00:00","15.000","208.000","0.500","29.000","0.830","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.200",""
"C0R350","2019-07-23 18:00:00","35.000","0.000","0.000","28.400","-99.000","1001.700","-99.000","15.500","-99.000","-99.000","-99.000","32.100","","25.200",""
"C0T9F0","2019-07-23 18:00:00","251.000","0.000","0.000","26.500","0.890","979.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","23.300",""
"C0D390","2019-07-23 18:00:00","146.000","0.000","0.000","26.300","0.950","988.800","-99.000","6.500","-99.000","-99.000","-99.000","33.400","","22.200",""
"C0O990","2019-07-23 18:00:00","18.000","206.000","0.900","29.200","0.850","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.300",""
"CM0010","2019-07-23 18:00:00","68.000","0.000","0.000","27.800","-99.000","999.800","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","23.600",""
"C0K500","2019-07-23 18:00:00","12.000","243.000","1.200","28.900","0.830","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.800",""
"C0X260","2019-07-23 18:00:00","39.000","163.000","0.900","29.000","0.810","1002.200","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","25.100",""
"C0ACA0","2019-07-23 18:00:00","25.000","82.000","1.400","25.400","0.990","1003.000","-99.000","28.500","-99.000","-99.000","-99.000","32.300","","25.100",""
"C0X180","2019-07-23 18:00:00","62.000","0.000","0.100","28.800","0.870","998.700","-99.000","1.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0F930","2019-07-23 18:00:00","100.000","147.000","1.200","28.900","0.930","994.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.500",""
"C0I010","2019-07-23 18:00:00","1562.000","139.000","0.900","19.000","0.970","845.600","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","16.100",""
"C0R190","2019-07-23 18:00:00","32.000","11.000","1.400","29.800","0.810","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.000",""
"C0W160","2019-07-23 18:00:00","49.000","226.000","4.900","27.700","0.890","996.800","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.000",""
"C0I460","2019-07-23 18:00:00","110.000","196.000","2.000","27.000","0.870","994.500","-99.000","24.000","-99.000","-99.000","-99.000","33.000","","24.300",""
"C0A9F0","2019-07-23 18:00:00","35.000","0.000","0.000","26.600","0.990","1003.500","-99.000","11.000","-99.000","-99.000","-99.000","33.200","","24.900",""
"C0F9A0","2019-07-23 18:00:00","425.000","151.000","0.500","24.200","0.980","959.100","-99.000","31.000","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0O950","2019-07-23 18:00:00","4.000","0.000","0.000","29.600","0.800","1005.000","-99.000","3.500","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0M760","2019-07-23 18:00:00","40.000","137.000","0.800","27.500","0.880","1001.900","-99.000","34.500","-99.000","-99.000","-99.000","33.600","","24.300",""
"C0AH70","2019-07-23 18:00:00","34.000","64.000","0.500","26.400","0.840","1003.400","-99.000","22.000","-99.000","-99.000","-99.000","32.800","","25.600",""
"C0V250","2019-07-23 18:00:00","298.000","94.000","0.500","25.700","0.970","973.900","-99.000","2.000","-99.000","-99.000","-99.000","32.200","","21.800",""
"C0U980","2019-07-23 18:00:00","573.000","120.000","1.400","22.700","1.000","945.200","-99.000","57.500","-99.000","-99.000","-99.000","29.100","","20.800",""
"C0S740","2019-07-23 18:00:00","289.000","193.000","2.100","27.500","0.810","975.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.200",""
"C0A940","2019-07-23 18:00:00","49.000","222.000","0.400","28.000","0.880","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","23.800",""
"C0A920","2019-07-23 18:00:00","196.000","125.000","0.800","27.000","0.960","984.200","-99.000","0.500","-99.000","-99.000","-99.000","29.800","","24.800",""
"C0T870","2019-07-23 18:00:00","135.000","0.000","0.000","26.300","0.950","991.800","-99.000","22.000","-99.000","-99.000","-99.000","32.600","","22.000",""
"C0O930","2019-07-23 18:00:00","69.000","48.000","2.400","27.100","0.950","998.900","-99.000","1.500","-99.000","-99.000","-99.000","32.300","","24.200",""
"C0C460","2019-07-23 18:00:00","482.000","282.000","0.400","23.000","0.980","954.500","-99.000","30.000","-99.000","-99.000","-99.000","28.700","","21.500",""
"C0E520","2019-07-23 18:00:00","320.000","207.000","0.600","24.500","0.990","971.500","-99.000","6.500","-99.000","-99.000","-99.000","33.700","","21.000",""
"C0T9D0","2019-07-23 18:00:00","7.000","0.000","0.200","27.100","0.990","1006.600","-99.000","1.500","-99.000","-99.000","-99.000","31.200","","24.000",""
"C0I390","2019-07-23 18:00:00","1184.000","238.000","1.400","21.100","0.910","882.700","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","16.900",""
"C0B020","2019-07-23 18:00:00","86.000","113.000","3.100","27.000","0.990","995.600","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","24.600",""
"CM0170","2019-07-23 18:00:00","106.000","107.000","1.500","25.300","0.930","995.400","-99.000","10.000","-99.000","-99.000","-99.000","31.400","","22.900",""
"C0U890","2019-07-23 18:00:00","116.000","50.000","2.600","27.000","0.990","995.100","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.400",""
"C0G800","2019-07-23 18:00:00","15.000","208.000","2.300","29.300","0.790","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.400",""
"C0F850","2019-07-23 18:00:00","379.000","141.000","0.600","24.100","0.990","963.800","-99.000","33.000","-99.000","-99.000","-99.000","31.800","","21.800",""
"C0AH50","2019-07-23 18:00:00","275.000","126.000","1.700","25.000","0.990","976.200","-99.000","0.500","-99.000","-99.000","-99.000","29.600","","24.100",""
"C0Z160","2019-07-23 18:00:00","124.000","0.000","0.000","27.600","0.850","994.200","-99.000","0.500","-99.000","-99.000","-99.000","32.400","","18.900",""
"C0R540","2019-07-23 18:00:00","17.000","266.000","1.600","30.300","0.740","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.500",""
"C0K480","2019-07-23 18:00:00","56.000","195.000","1.400","28.500","0.820","999.900","-99.000","1.000","-99.000","-99.000","-99.000","32.800","","24.900",""
"C0H890","2019-07-23 18:00:00","440.000","198.000","0.600","24.300","0.960","957.900","-99.000","5.500","-99.000","-99.000","-99.000","31.600","","21.500",""
"C0S770","2019-07-23 18:00:00","375.000","0.000","0.200","25.600","0.920","964.500","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.100",""
"C0X230","2019-07-23 18:00:00","29.000","200.000","1.500","29.100","0.790","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.000",""
"C0B010","2019-07-23 18:00:00","38.000","141.000","1.500","29.100","0.810","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.100",""
"C0R490","2019-07-23 18:00:00","49.000","77.000","0.800","29.600","0.750","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.100",""
"C0V440","2019-07-23 18:00:00","27.000","0.000","0.000","29.500","0.700","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0SA40","2019-07-23 18:00:00","200.000","179.000","1.400","27.700","0.790","984.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","22.500",""
"C0Z280","2019-07-23 18:00:00","224.000","0.000","0.200","25.900","0.980","982.400","-99.000","2.500","-99.000","-99.000","-99.000","32.600","","22.700",""
"C0Z070","2019-07-23 18:00:00","247.000","354.000","3.700","25.500","0.950","979.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","22.800",""
"C0T9N0","2019-07-23 18:00:00","261.000","201.000","1.500","28.200","0.770","977.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","22.400",""
"C0K470","2019-07-23 18:00:00","97.000","103.000","0.300","25.300","0.990","995.400","-99.000","4.000","-99.000","-99.000","-99.000","32.400","","23.700",""
"C0V650","2019-07-23 18:00:00","28.000","219.000","2.100","28.900","0.810","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.600",""
"C0H9C0","2019-07-23 18:00:00","3402.000","321.000","0.500","11.200","1.000","676.900","-99.000","0.000","-99.000","-99.000","-99.000","15.000","","7.800",""
"C0U780","2019-07-23 18:00:00","15.000","115.000","1.900","26.300","0.870","1005.500","-99.000","1.000","-99.000","-99.000","-99.000","32.500","","25.700",""
"C0U760","2019-07-23 18:00:00","22.000","278.000","0.700","25.700","0.990","1006.000","-99.000","36.000","-99.000","-99.000","-99.000","32.500","","23.900",""
"C0X290","2019-07-23 18:00:00","10.000","169.000","2.900","29.200","0.820","1005.000","-99.000","6.000","-99.000","-99.000","-99.000","31.200","","24.200",""
"C0R420","2019-07-23 18:00:00","504.000","65.000","0.300","24.600","-99.000","946.600","-99.000","8.000","-99.000","-99.000","-99.000","27.500","","22.500",""
"C0E830","2019-07-23 18:00:00","37.000","155.000","2.500","29.100","0.760","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.400",""
"C0K330","2019-07-23 18:00:00","38.000","154.000","0.600","28.300","0.830","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.700",""
"C0M660","2019-07-23 18:00:00","40.000","128.000","1.600","27.600","0.850","1002.300","-99.000","8.500","-99.000","-99.000","-99.000","31.800","","24.800",""
"C0D580","2019-07-23 18:00:00","120.000","0.000","0.000","27.400","0.870","992.500","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","22.100",""
"C0R640","2019-07-23 18:00:00","21.000","232.000","1.000","29.300","0.810","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.100",""
"C0E810","2019-07-23 18:00:00","53.000","222.000","0.700","28.800","0.840","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.200",""
"C0G830","2019-07-23 18:00:00","27.000","201.000","1.700","29.000","0.830","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.000",""
"C0A550","2019-07-23 18:00:00","422.000","0.000","0.100","23.500","1.000","961.600","-99.000","70.500","-99.000","-99.000","-99.000","29.100","","20.900",""
"C0G750","2019-07-23 18:00:00","31.000","185.000","1.400","28.800","0.790","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.900",""
"C0Z270","2019-07-23 18:00:00","343.000","166.000","1.000","25.500","0.930","969.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.100",""
"C0UA30","2019-07-23 18:00:00","1397.000","0.000","0.000","20.600","0.990","858.600","-99.000","1.000","-99.000","-99.000","-99.000","24.600","","17.400",""
"C0I080","2019-07-23 18:00:00","536.000","0.000","0.000","23.400","0.980","950.600","-99.000","9.000","-99.000","-99.000","-99.000","30.900","","20.400",""
"C0UA00","2019-07-23 18:00:00","392.000","129.000","0.500","26.800","0.990","964.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","22.000",""
"C0AD40","2019-07-23 18:00:00","32.000","0.000","0.000","25.400","0.970","1003.300","-99.000","31.500","-99.000","-99.000","-99.000","33.000","","23.400",""
"C0S660","2019-07-23 18:00:00","794.000","161.000","0.500","24.100","0.820","921.500","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","18.800",""
"C0M640","2019-07-23 18:00:00","155.000","104.000","1.200","26.600","0.990","989.000","-99.000","52.000","-99.000","-99.000","-99.000","32.500","","24.400",""
"C0UA10","2019-07-23 18:00:00","1711.000","0.000","0.000","19.100","1.000","830.100","-99.000","0.500","-99.000","-99.000","-99.000","23.200","","15.200",""
"C0V770","2019-07-23 18:00:00","26.000","318.000","0.900","29.700","0.740","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.800",""
"C0V810","2019-07-23 18:00:00","32.000","264.000","1.300","29.000","0.810","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.500",""
"C0A9C0","2019-07-23 18:00:00","35.000","109.000","1.600","26.600","0.890","1003.200","-99.000","6.000","-99.000","-99.000","-99.000","32.700","","24.100",""
"C0X310","2019-07-23 18:00:00","9.000","158.000","2.800","29.200","0.800","1005.900","-99.000","17.000","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0K280","2019-07-23 18:00:00","23.000","218.000","1.100","28.500","0.850","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.800",""
"C0M650","2019-07-23 18:00:00","20.000","205.000","1.000","29.000","0.810","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.400",""
"C0S910","2019-07-23 18:00:00","212.000","192.000","1.100","27.400","0.850","983.900","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.500",""
"C0M710","2019-07-23 18:00:00","15.000","211.000","1.300","29.100","0.790","1004.700","-99.000","1.000","-99.000","-99.000","-99.000","31.300","","26.200",""
"C0V490","2019-07-23 18:00:00","20.000","225.000","0.700","29.300","0.790","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.800",""
"C0E870","2019-07-23 18:00:00","34.000","279.000","2.100","29.600","0.750","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.600",""
"C0M800","2019-07-23 18:00:00","440.000","0.000","0.000","23.500","0.980","958.600","-99.000","17.500","-99.000","-99.000","-99.000","31.000","","21.000",""
"C0A570","2019-07-23 18:00:00","360.000","0.000","0.000","25.700","0.900","967.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","21.300",""
"C0S790","2019-07-23 18:00:00","236.000","0.000","0.000","26.300","0.920","981.300","-99.000","1.500","-99.000","-99.000","-99.000","31.700","","23.700",""
"C0U990","2019-07-23 18:00:00","31.000","3.000","2.300","26.900","0.890","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.000",""
"C0M700","2019-07-23 18:00:00","150.000","62.000","0.900","24.700","0.990","990.400","-99.000","32.000","-99.000","-99.000","-99.000","32.500","","23.100",""
"C0A970","2019-07-23 18:00:00","96.000","150.000","4.500","27.800","0.860","997.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.700",""
"CM0110","2019-07-23 18:00:00","7.000","221.000","1.400","29.500","0.740","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.200",""
"C0S940","2019-07-23 18:00:00","150.000","237.000","0.600","27.200","0.880","989.300","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.500",""
"C0X250","2019-07-23 18:00:00","33.000","202.000","1.300","29.700","0.760","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.000",""
"C0K520","2019-07-23 18:00:00","10.000","196.000","0.800","28.500","0.830","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0Z200","2019-07-23 18:00:00","153.000","120.000","0.600","26.400","0.990","990.800","-99.000","9.500","-99.000","-99.000","-99.000","32.100","","22.800",""
"C0V740","2019-07-23 18:00:00","60.000","40.000","0.800","29.100","0.780","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0V790","2019-07-23 18:00:00","410.000","60.000","1.100","24.300","0.960","960.500","-99.000","31.500","-99.000","-99.000","-99.000","29.500","","21.900",""
"C0G860","2019-07-23 18:00:00","45.000","125.000","1.100","28.800","0.830","999.900","-99.000","0.500","-99.000","-99.000","-99.000","33.800","","26.300",""
"C0F0A0","2019-07-23 18:00:00","3587.000","222.000","2.500","9.300","0.920","663.900","-99.000","0.000","-99.000","-99.000","-99.000","13.700","","6.500",""
"C0Z250","2019-07-23 18:00:00","1124.000","0.000","0.100","21.500","0.990","886.600","-99.000","1.000","-99.000","-99.000","-99.000","28.300","","18.200",""
"C0K440","2019-07-23 18:00:00","35.000","167.000","0.800","28.800","0.830","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.300",""
"C0T900","2019-07-23 18:00:00","160.000","0.000","0.000","25.900","0.930","987.800","-99.000","22.000","-99.000","-99.000","-99.000","33.200","","23.000",""
"C0F9V0","2019-07-23 18:00:00","525.000","175.000","1.500","24.400","0.940","949.800","-99.000","36.000","-99.000","-99.000","-99.000","30.300","","22.200",""
"C0UA20","2019-07-23 18:00:00","2619.000","0.000","0.000","14.300","0.990","737.200","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","10.100",""
"C0M850","2019-07-23 18:00:00","695.000","0.000","0.000","22.600","0.990","929.800","-99.000","33.500","-99.000","-99.000","-99.000","31.100","","19.800",""
"C0K250","2019-07-23 18:00:00","12.000","215.000","0.700","28.100","0.860","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.000",""
"C0G790","2019-07-23 18:00:00","27.000","151.000","0.300","29.100","0.870","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","25.000",""
"C0C620","2019-07-23 18:00:00","19.000","37.000","0.800","29.100","0.780","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.000",""
"C0I360","2019-07-23 18:00:00","300.000","123.000","0.900","24.300","0.990","972.500","-99.000","24.500","-99.000","-99.000","-99.000","31.100","","22.700",""
"C0R370","2019-07-23 18:00:00","55.000","0.000","0.000","26.900","-99.000","1001.500","-99.000","25.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0M810","2019-07-23 18:00:00","1354.000","0.000","0.200","19.300","0.990","862.700","-99.000","36.500","-99.000","-99.000","-99.000","23.800","","17.000",""
"C0AC80","2019-07-23 18:00:00","40.000","339.000","0.300","25.900","0.940","1002.200","-99.000","1.500","-99.000","-99.000","-99.000","32.100","","23.300",""
"CM0140","2019-07-23 18:00:00","26.000","246.000","1.100","29.000","0.780","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.200",""
"C0SA20","2019-07-23 18:00:00","857.000","20.000","0.300","23.600","0.970","913.500","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","20.700",""
"C0K490","2019-07-23 18:00:00","91.000","97.000","0.800","24.800","0.990","995.900","-99.000","8.000","-99.000","-99.000","-99.000","32.800","","23.600",""
"C0V820","2019-07-23 18:00:00","441.000","14.000","1.100","25.100","0.920","959.700","-99.000","34.500","-99.000","-99.000","-99.000","31.500","","22.300",""
"C0S810","2019-07-23 18:00:00","65.000","248.000","0.700","27.500","0.860","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.200",""
"C0R580","2019-07-23 18:00:00","10.000","247.000","1.000","29.800","0.830","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.600",""
"C0Z330","2019-07-23 18:00:00","488.000","348.000","1.400","25.900","0.860","954.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","21.700",""
"C0E590","2019-07-23 18:00:00","40.000","180.000","1.800","28.200","0.820","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","23.400",""
"C0D540","2019-07-23 18:00:00","227.000","189.000","0.600","25.000","0.960","982.100","-99.000","32.500","-99.000","-99.000","-99.000","31.900","","21.700",""
"C0K420","2019-07-23 18:00:00","42.000","196.000","0.600","29.000","0.770","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.700",""
"C0Z180","2019-07-23 18:00:00","34.000","157.000","1.600","28.100","0.830","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.300",""
"C0AD10","2019-07-23 18:00:00","27.000","227.000","1.100","29.100","0.770","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","25.300",""
"C0M720","2019-07-23 18:00:00","225.000","101.000","0.700","24.800","0.950","981.300","-99.000","58.000","-99.000","-99.000","-99.000","32.100","","23.400",""
"C0V450","2019-07-23 18:00:00","51.000","0.000","0.000","28.400","0.990","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.300",""
"C0R280","2019-07-23 18:00:00","242.000","0.000","0.100","26.700","-99.000","978.600","-99.000","13.500","-99.000","-99.000","-99.000","28.800","","23.700",""
"C0E610","2019-07-23 18:00:00","850.000","0.000","0.000","21.800","0.980","915.200","-99.000","1.000","-99.000","-99.000","-99.000","29.500","","20.600",""
"C0V610","2019-07-23 18:00:00","22.000","257.000","2.300","29.600","-99.000","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.800",""
"C0Z310","2019-07-23 18:00:00","59.000","358.000","1.400","26.200","0.990","1001.100","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0S700","2019-07-23 18:00:00","507.000","52.000","0.400","24.900","0.970","951.700","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","21.700",""
"C0T9G0","2019-07-23 18:00:00","605.000","0.000","0.000","23.600","0.990","942.800","-99.000","2.000","-99.000","-99.000","-99.000","30.100","","22.300",""
"C0U520","2019-07-23 18:00:00","517.000","0.000","0.200","24.100","0.990","952.300","-99.000","3.500","-99.000","-99.000","-99.000","32.500","","21.300",""
"C0E750","2019-07-23 18:00:00","62.000","184.000","1.700","29.800","0.690","998.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.200",""
"C0R400","2019-07-23 18:00:00","15.000","0.000","0.200","28.600","-99.000","1004.700","-99.000","2.500","-99.000","-99.000","-99.000","32.900","","24.600",""
"C0G660","2019-07-23 18:00:00","27.000","216.000","0.500","29.200","0.770","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.700",""
"C0W140","2019-07-23 18:00:00","21.000","203.000","2.800","28.500","0.800","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.200",""
"C0U720","2019-07-23 18:00:00","1260.000","25.000","2.100","22.300","0.990","883.800","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","18.600",""
"C0X150","2019-07-23 18:00:00","18.000","249.000","1.500","30.300","0.780","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.100",""
"C0Z050","2019-07-23 18:00:00","830.000","171.000","0.400","23.700","0.870","918.400","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0I490","2019-07-23 18:00:00","1601.000","227.000","2.400","18.300","0.990","839.500","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","15.800",""
"C0I090","2019-07-23 18:00:00","910.000","63.000","1.600","21.700","1.000","908.700","-99.000","27.500","-99.000","-99.000","-99.000","25.800","","20.100",""
"C0X240","2019-07-23 18:00:00","394.000","0.000","0.200","24.800","0.950","963.500","-99.000","9.500","-99.000","-99.000","-99.000","31.800","","22.400",""
"C0S990","2019-07-23 18:00:00","409.000","9.000","1.200","26.800","0.900","961.400","-99.000","0.500","-99.000","-99.000","-99.000","29.400","","24.100",""
"C0T9B0","2019-07-23 18:00:00","558.000","287.000","0.300","24.400","0.970","947.000","-99.000","2.500","-99.000","-99.000","-99.000","28.800","","22.500",""
"C0G650","2019-07-23 18:00:00","34.000","152.000","0.600","28.700","0.990","1002.100","-99.000","0.500","-99.000","-99.000","-99.000","34.100","","25.200",""
"C0K580","2019-07-23 18:00:00","26.000","193.000","0.800","28.700","0.820","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.300",""
"C0X050","2019-07-23 18:00:00","25.000","161.000","1.300","27.900","0.880","1002.300","-99.000","8.500","-99.000","-99.000","-99.000","33.100","","24.800",""
"CM0100","2019-07-23 18:00:00","25.000","284.000","1.000","29.100","0.720","1003.400","-99.000","0.500","-99.000","-99.000","-99.000","31.300","","24.100",""
"C0AC70","2019-07-23 18:00:00","71.000","0.000","0.000","26.500","0.940","998.900","-99.000","17.500","-99.000","-99.000","-99.000","32.700","","24.800",""
"CM0130","2019-07-23 18:00:00","11.000","150.000","2.900","29.400","0.770","1005.700","-99.000","14.000","-99.000","-99.000","-99.000","30.100","","25.500",""
"C0W110","2019-07-23 18:00:00","16.000","193.000","4.700","24.300","0.820","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","22.000",""
